"url_bollettino","data","codice_regione","denominazione_regione","codice_provincia","denominazione_provincia","sigla_provincia","lat","long","nuovi_casi","casi_totali","nuovi_morti_abbattuti","totale_morti_abbattuti","equidi_presenti_focolaio"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_16.pdf",2018-10-24,1,"Piemonte",96,"Biella","BI",45.5665112,8.054082167,0,6,0,0,"109"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_16.pdf",2018-10-24,8,"Emilia-Romagna",37,"Bologna","BO",44.49436681,11.3417208,1,10,0,3,"173"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_16.pdf",2018-10-24,3,"Lombardia",17,"Brescia","BS",45.53993052,10.21910323,0,4,0,0,"116"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_16.pdf",2018-10-24,3,"Lombardia",19,"Cremona","CR",45.13336675,10.02420865,0,1,0,0,"3"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_16.pdf",2018-10-24,1,"Piemonte",4,"Cuneo","CN",44.39329625,7.551171632,2,7,0,1,"29"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_16.pdf",2018-10-24,6,"Friuli Venezia Giulia",31,"Gorizia","GO",45.94149817,13.62212502,0,1,0,0,"5"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_16.pdf",2018-10-24,12,"Lazio",59,"Latina","LT",41.46759465,12.90368482,0,2,0,0,"4"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_16.pdf",2018-10-24,3,"Lombardia",20,"Mantova","MN",45.15726772,10.79277363,0,2,0,0,"5"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_16.pdf",2018-10-24,17,"Basilicata",77,"Matera","MT",40.66751177,16.59792442,0,1,0,0,"2"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_16.pdf",2018-10-24,3,"Lombardia",15,"Milano","MI",45.46679409,9.190347404,0,1,0,0,"75"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_16.pdf",2018-10-24,8,"Emilia-Romagna",36,"Modena","MO",44.64600009,10.92615487,0,7,0,0,"18"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_16.pdf",2018-10-24,20,"Sardegna",91,"Nuoro","NU",40.32318834,9.330296393,0,1,0,0,"1"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_16.pdf",2018-10-24,20,"Sardegna",95,"Oristano","OR",39.90381075,8.591183151,0,1,0,0,"4"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_16.pdf",2018-10-24,5,"Veneto",28,"Padova","PD",45.40692987,11.87608718,0,27,0,0,"30"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_16.pdf",2018-10-24,8,"Emilia-Romagna",34,"Parma","PR",44.80107394,10.32834985,0,3,0,1,"74"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_16.pdf",2018-10-24,6,"Friuli Venezia Giulia",93,"Pordenone","PN",45.95443546,12.66002909,0,2,0,0,"8"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_16.pdf",2018-10-24,8,"Emilia-Romagna",39,"Ravenna","RA",44.41722493,12.19913936,0,1,0,0,"1"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_16.pdf",2018-10-24,8,"Emilia-Romagna",35,"Reggio nell'Emilia","RE",44.69735289,10.63007973,0,3,0,0,"106"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_16.pdf",2018-10-24,12,"Lazio",58,"Roma","RM",41.89277044,12.48366722,1,2,0,0,"14"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_16.pdf",2018-10-24,5,"Veneto",29,"Rovigo","RO",45.07107289,11.79007,0,22,0,0,"47"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_16.pdf",2018-10-24,20,"Sardegna",90,"Sassari","SS",40.72667657,8.559667131,1,3,1,2,"44"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_16.pdf",2018-10-24,1,"Piemonte",1,"Torino","TO",45.0732745,7.680687483,2,14,0,1,"302"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_16.pdf",2018-10-24,5,"Veneto",26,"Treviso","TV",45.66754571,12.24507363,2,12,0,0,"12"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_16.pdf",2018-10-24,6,"Friuli Venezia Giulia",30,"Udine","UD",46.06255516,13.2348383,0,2,0,0,"22"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_16.pdf",2018-10-24,3,"Lombardia",12,"Varese","VA",45.81701677,8.822868344,0,1,0,0,"7"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_16.pdf",2018-10-24,5,"Veneto",27,"Venezia","VE",45.43490485,12.33845213,1,22,0,0,"47"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_16.pdf",2018-10-24,1,"Piemonte",2,"Vercelli","VC",45.32398135,8.423234312,0,2,0,1,"3"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_16.pdf",2018-10-24,5,"Veneto",23,"Verona","VR",45.43839046,10.99352685,1,15,0,0,"17"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_16.pdf",2018-10-24,5,"Veneto",24,"Vicenza","VI",45.547497,11.54597109,1,3,0,0,"4"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_17.pdf",2018-11-07,1,"Piemonte",5,"Asti","AT",44.89912921,8.204142547,3,10,0,0,"241"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_17.pdf",2018-11-07,16,"Puglia",110,"Barletta-Andria-Trani","BT",41.22705039,16.29520432,0,3,0,0,"14"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_17.pdf",2018-11-07,1,"Piemonte",96,"Biella","BI",45.5665112,8.054082167,0,6,0,0,"109"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_17.pdf",2018-11-07,8,"Emilia-Romagna",37,"Bologna","BO",44.49436681,11.3417208,0,10,0,3,"173"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_17.pdf",2018-11-07,3,"Lombardia",17,"Brescia","BS",45.53993052,10.21910323,0,4,0,0,"116"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_17.pdf",2018-11-07,3,"Lombardia",19,"Cremona","CR",45.13336675,10.02420865,0,1,0,0,"3"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_17.pdf",2018-11-07,1,"Piemonte",4,"Cuneo","CN",44.39329625,7.551171632,0,7,0,1,"29"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_17.pdf",2018-11-07,6,"Friuli Venezia Giulia",31,"Gorizia","GO",45.94149817,13.62212502,0,1,0,0,"5"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_17.pdf",2018-11-07,12,"Lazio",59,"Latina","LT",41.46759465,12.90368482,3,5,0,0,"4"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_17.pdf",2018-11-07,3,"Lombardia",98,"Lodi","LO",45.31440693,9.503720769,2,2,0,0,"66"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_17.pdf",2018-11-07,3,"Lombardia",20,"Mantova","MN",45.15726772,10.79277363,0,2,0,0,"5"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_17.pdf",2018-11-07,17,"Basilicata",77,"Matera","MT",40.66751177,16.59792442,0,1,0,0,"2"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_17.pdf",2018-11-07,3,"Lombardia",15,"Milano","MI",45.46679409,9.190347404,0,1,0,0,"75"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_17.pdf",2018-11-07,8,"Emilia-Romagna",36,"Modena","MO",44.64600009,10.92615487,0,7,0,0,"18"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_17.pdf",2018-11-07,20,"Sardegna",91,"Nuoro","NU",40.32318834,9.330296393,0,1,0,0,"1"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_17.pdf",2018-11-07,20,"Sardegna",95,"Oristano","OR",39.90381075,8.591183151,0,1,0,0,"4"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_17.pdf",2018-11-07,5,"Veneto",28,"Padova","PD",45.40692987,11.87608718,0,27,0,0,"30"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_17.pdf",2018-11-07,8,"Emilia-Romagna",34,"Parma","PR",44.80107394,10.32834985,0,3,0,1,"74"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_17.pdf",2018-11-07,6,"Friuli Venezia Giulia",93,"Pordenone","PN",45.95443546,12.66002909,0,2,0,0,"8"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_17.pdf",2018-11-07,8,"Emilia-Romagna",39,"Ravenna","RA",44.41722493,12.19913936,0,1,0,0,"1"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_17.pdf",2018-11-07,8,"Emilia-Romagna",35,"Reggio nell'Emilia","RE",44.69735289,10.63007973,0,3,0,0,"106"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_17.pdf",2018-11-07,12,"Lazio",58,"Roma","RM",41.89277044,12.48366722,1,3,0,0,"14"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_17.pdf",2018-11-07,5,"Veneto",29,"Rovigo","RO",45.07107289,11.79007,0,22,0,0,"47"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_17.pdf",2018-11-07,20,"Sardegna",90,"Sassari","SS",40.72667657,8.559667131,0,3,0,2,"44"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_17.pdf",2018-11-07,1,"Piemonte",1,"Torino","TO",45.0732745,7.680687483,3,17,0,1,"310"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_17.pdf",2018-11-07,5,"Veneto",26,"Treviso","TV",45.66754571,12.24507363,0,12,0,0,"12"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_17.pdf",2018-11-07,6,"Friuli Venezia Giulia",30,"Udine","UD",46.06255516,13.2348383,0,2,0,0,"22"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_17.pdf",2018-11-07,3,"Lombardia",12,"Varese","VA",45.81701677,8.822868344,0,1,0,0,"7"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_17.pdf",2018-11-07,5,"Veneto",27,"Venezia","VE",45.43490485,12.33845213,0,22,0,0,"47"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_17.pdf",2018-11-07,1,"Piemonte",2,"Vercelli","VC",45.32398135,8.423234312,0,2,0,1,"3"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_17.pdf",2018-11-07,5,"Veneto",23,"Verona","VR",45.43839046,10.99352685,0,15,0,0,"17"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_17.pdf",2018-11-07,5,"Veneto",24,"Vicenza","VI",45.547497,11.54597109,0,3,0,0,"4"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_18.pdf",2018-11-14,1,"Piemonte",5,"Asti","AT",44.89912921,8.204142547,0,10,0,0,"241"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_18.pdf",2018-11-14,16,"Puglia",110,"Barletta-Andria-Trani","BT",41.22705039,16.29520432,0,3,0,0,"14"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_18.pdf",2018-11-14,1,"Piemonte",96,"Biella","BI",45.5665112,8.054082167,0,6,0,0,"109"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_18.pdf",2018-11-14,8,"Emilia-Romagna",37,"Bologna","BO",44.49436681,11.3417208,0,10,0,3,"173"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_18.pdf",2018-11-14,3,"Lombardia",17,"Brescia","BS",45.53993052,10.21910323,0,4,0,0,"116"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_18.pdf",2018-11-14,3,"Lombardia",19,"Cremona","CR",45.13336675,10.02420865,0,1,0,0,"3"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_18.pdf",2018-11-14,1,"Piemonte",4,"Cuneo","CN",44.39329625,7.551171632,1,8,0,1,"30"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_18.pdf",2018-11-14,6,"Friuli Venezia Giulia",31,"Gorizia","GO",45.94149817,13.62212502,0,1,0,0,"5"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_18.pdf",2018-11-14,12,"Lazio",59,"Latina","LT",41.46759465,12.90368482,0,5,0,0,"4"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_18.pdf",2018-11-14,3,"Lombardia",98,"Lodi","LO",45.31440693,9.503720769,0,2,0,0,"66"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_18.pdf",2018-11-14,3,"Lombardia",20,"Mantova","MN",45.15726772,10.79277363,0,2,0,0,"5"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_18.pdf",2018-11-14,17,"Basilicata",77,"Matera","MT",40.66751177,16.59792442,0,1,0,0,"2"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_18.pdf",2018-11-14,3,"Lombardia",15,"Milano","MI",45.46679409,9.190347404,0,1,0,0,"75"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_18.pdf",2018-11-14,8,"Emilia-Romagna",36,"Modena","MO",44.64600009,10.92615487,0,7,0,0,"18"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_18.pdf",2018-11-14,20,"Sardegna",91,"Nuoro","NU",40.32318834,9.330296393,0,1,0,0,"1"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_18.pdf",2018-11-14,20,"Sardegna",95,"Oristano","OR",39.90381075,8.591183151,0,1,0,0,"4"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_18.pdf",2018-11-14,5,"Veneto",28,"Padova","PD",45.40692987,11.87608718,1,28,0,0,"30"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_18.pdf",2018-11-14,8,"Emilia-Romagna",34,"Parma","PR",44.80107394,10.32834985,0,3,0,1,"74"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_18.pdf",2018-11-14,6,"Friuli Venezia Giulia",93,"Pordenone","PN",45.95443546,12.66002909,0,2,0,0,"8"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_18.pdf",2018-11-14,8,"Emilia-Romagna",39,"Ravenna","RA",44.41722493,12.19913936,0,1,0,0,"1"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_18.pdf",2018-11-14,8,"Emilia-Romagna",35,"Reggio nell'Emilia","RE",44.69735289,10.63007973,0,3,0,0,"106"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_18.pdf",2018-11-14,12,"Lazio",58,"Roma","RM",41.89277044,12.48366722,0,3,0,0,"14"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_18.pdf",2018-11-14,5,"Veneto",29,"Rovigo","RO",45.07107289,11.79007,0,22,0,0,"47"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_18.pdf",2018-11-14,20,"Sardegna",90,"Sassari","SS",40.72667657,8.559667131,0,3,0,2,"44"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_18.pdf",2018-11-14,1,"Piemonte",1,"Torino","TO",45.0732745,7.680687483,0,17,0,1,"310"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_18.pdf",2018-11-14,5,"Veneto",26,"Treviso","TV",45.66754571,12.24507363,-1,11,0,0,"12"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_18.pdf",2018-11-14,6,"Friuli Venezia Giulia",30,"Udine","UD",46.06255516,13.2348383,0,2,0,0,"22"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_18.pdf",2018-11-14,3,"Lombardia",12,"Varese","VA",45.81701677,8.822868344,0,1,0,0,"7"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_18.pdf",2018-11-14,5,"Veneto",27,"Venezia","VE",45.43490485,12.33845213,1,23,0,0,"48"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_18.pdf",2018-11-14,1,"Piemonte",2,"Vercelli","VC",45.32398135,8.423234312,0,2,0,1,"3"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_18.pdf",2018-11-14,5,"Veneto",23,"Verona","VR",45.43839046,10.99352685,0,15,0,0,"17"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_18.pdf",2018-11-14,5,"Veneto",24,"Vicenza","VI",45.547497,11.54597109,2,5,0,0,"6"
