url_bollettino,data,codice_regione,denominazione_regione,codice_provincia,denominazione_provincia,sigla_provincia,lat,long,nuovi_casi,casi_totali
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_01.pdf,2022-06-21,5,Veneto,24,Vicenza,VI,45.547497,11.54597109,1,1
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_02.pdf,2022-06-28,5,Veneto,24,Vicenza,VI,45.547497,11.54597109,0,1
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_03.pdf,2022-07-05,5,Veneto,27,Venezia,VE,45.43490485,12.33845213,1,1
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_03.pdf,2022-07-05,5,Veneto,24,Vicenza,VI,45.547497,11.54597109,0,1
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_04.pdf,2022-07-12,3,Lombardia,98,Lodi,LO,45.31440693,9.503720769,1,1
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_04.pdf,2022-07-12,3,Lombardia,20,Mantova,MN,45.15726772,10.79277363,1,1
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_04.pdf,2022-07-12,8,Emilia-Romagna,33,Piacenza,PC,45.05193462,9.692632596,2,2
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_04.pdf,2022-07-12,8,Emilia-Romagna,35,Reggio nell'Emilia,RE,44.69735289,10.63007973,3,3
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_04.pdf,2022-07-12,5,Veneto,29,Rovigo,RO,45.07107289,11.79007,1,1
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_04.pdf,2022-07-12,5,Veneto,27,Venezia,VE,45.43490485,12.33845213,0,1
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_04.pdf,2022-07-12,5,Veneto,24,Vicenza,VI,45.547497,11.54597109,0,1
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_05.pdf,2022-07-19,3,Lombardia,17,Brescia,BS,45.53993052,10.21910323,2,2
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_05.pdf,2022-07-19,6,Friuli Venezia Giulia,31,Gorizia,GO,45.94149817,13.62212502,1,1
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_05.pdf,2022-07-19,3,Lombardia,98,Lodi,LO,45.31440693,9.503720769,0,1
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_05.pdf,2022-07-19,3,Lombardia,20,Mantova,MN,45.15726772,10.79277363,0,1
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_05.pdf,2022-07-19,8,Emilia-Romagna,36,Modena,MO,44.64600009,10.92615487,4,4
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_05.pdf,2022-07-19,5,Veneto,28,Padova,PD,45.40692987,11.87608718,3,3
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_05.pdf,2022-07-19,8,Emilia-Romagna,34,Parma,PR,44.80107394,10.32834985,2,2
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_05.pdf,2022-07-19,3,Lombardia,18,Pavia,PV,45.18509264,9.160157191,2,2
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_05.pdf,2022-07-19,8,Emilia-Romagna,33,Piacenza,PC,45.05193462,9.692632596,0,2
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_05.pdf,2022-07-19,6,Friuli Venezia Giulia,93,Pordenone,PN,45.95443546,12.66002909,1,1
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_05.pdf,2022-07-19,8,Emilia-Romagna,35,Reggio nell'Emilia,RE,44.69735289,10.63007973,0,3
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_05.pdf,2022-07-19,5,Veneto,29,Rovigo,RO,45.07107289,11.79007,2,3
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_05.pdf,2022-07-19,6,Friuli Venezia Giulia,30,Udine,UD,46.06255516,13.2348383,1,1
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_05.pdf,2022-07-19,5,Veneto,27,Venezia,VE,45.43490485,12.33845213,1,2
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_05.pdf,2022-07-19,5,Veneto,23,Verona,VR,45.43839046,10.99352685,1,1
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_05.pdf,2022-07-19,5,Veneto,24,Vicenza,VI,45.547497,11.54597109,1,2
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_06.pdf,2022-07-26,8,Emilia-Romagna,37,Bologna,BO,44.49436681,11.3417208,1,1
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_06.pdf,2022-07-26,3,Lombardia,17,Brescia,BS,45.53993052,10.21910323,0,2
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_06.pdf,2022-07-26,8,Emilia-Romagna,38,Ferrara,FE,44.83599085,11.61868934,9,9
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_06.pdf,2022-07-26,6,Friuli Venezia Giulia,31,Gorizia,GO,45.94149817,13.62212502,0,1
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_06.pdf,2022-07-26,3,Lombardia,98,Lodi,LO,45.31440693,9.503720769,0,1
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_06.pdf,2022-07-26,3,Lombardia,20,Mantova,MN,45.15726772,10.79277363,0,1
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_06.pdf,2022-07-26,8,Emilia-Romagna,36,Modena,MO,44.64600009,10.92615487,0,4
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_06.pdf,2022-07-26,5,Veneto,28,Padova,PD,45.40692987,11.87608718,0,3
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_06.pdf,2022-07-26,8,Emilia-Romagna,34,Parma,PR,44.80107394,10.32834985,0,2
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_06.pdf,2022-07-26,3,Lombardia,18,Pavia,PV,45.18509264,9.160157191,0,2
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_06.pdf,2022-07-26,8,Emilia-Romagna,33,Piacenza,PC,45.05193462,9.692632596,1,3
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_06.pdf,2022-07-26,6,Friuli Venezia Giulia,93,Pordenone,PN,45.95443546,12.66002909,0,1
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_06.pdf,2022-07-26,8,Emilia-Romagna,35,Reggio nell'Emilia,RE,44.69735289,10.63007973,6,9
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_06.pdf,2022-07-26,5,Veneto,29,Rovigo,RO,45.07107289,11.79007,0,3
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_06.pdf,2022-07-26,6,Friuli Venezia Giulia,30,Udine,UD,46.06255516,13.2348383,0,1
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_06.pdf,2022-07-26,5,Veneto,27,Venezia,VE,45.43490485,12.33845213,0,2
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_06.pdf,2022-07-26,5,Veneto,23,Verona,VR,45.43839046,10.99352685,0,1
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_07.pdf,2022-08-02,8,Emilia-Romagna,37,Bologna,BO,44.49436681,11.3417208,2,3
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_07.pdf,2022-08-02,3,Lombardia,17,Brescia,BS,45.53993052,10.21910323,0,2
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_07.pdf,2022-08-02,8,Emilia-Romagna,38,Ferrara,FE,44.83599085,11.61868934,0,9
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_07.pdf,2022-08-02,6,Friuli Venezia Giulia,31,Gorizia,GO,45.94149817,13.62212502,0,1
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_07.pdf,2022-08-02,3,Lombardia,98,Lodi,LO,45.31440693,9.503720769,0,1
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_07.pdf,2022-08-02,3,Lombardia,20,Mantova,MN,45.15726772,10.79277363,4,5
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_07.pdf,2022-08-02,8,Emilia-Romagna,36,Modena,MO,44.64600009,10.92615487,0,4
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_07.pdf,2022-08-02,1,Piemonte,3,Novara,NO,45.44588506,8.621915884,1,1
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_07.pdf,2022-08-02,5,Veneto,28,Padova,PD,45.40692987,11.87608718,3,6
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_07.pdf,2022-08-02,8,Emilia-Romagna,34,Parma,PR,44.80107394,10.32834985,5,7
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_07.pdf,2022-08-02,3,Lombardia,18,Pavia,PV,45.18509264,9.160157191,3,5
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_07.pdf,2022-08-02,8,Emilia-Romagna,33,Piacenza,PC,45.05193462,9.692632596,0,3
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_07.pdf,2022-08-02,6,Friuli Venezia Giulia,93,Pordenone,PN,45.95443546,12.66002909,0,1
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_07.pdf,2022-08-02,8,Emilia-Romagna,35,Reggio nell'Emilia,RE,44.69735289,10.63007973,0,9
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_07.pdf,2022-08-02,5,Veneto,29,Rovigo,RO,45.07107289,11.79007,18,21
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_07.pdf,2022-08-02,6,Friuli Venezia Giulia,30,Udine,UD,46.06255516,13.2348383,0,1
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_07.pdf,2022-08-02,5,Veneto,27,Venezia,VE,45.43490485,12.33845213,11,13
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_07.pdf,2022-08-02,5,Veneto,23,Verona,VR,45.43839046,10.99352685,3,4
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_07.pdf,2022-08-02,5,Veneto,24,Vicenza,VI,45.547497,11.54597109,2,4
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_08.pdf,2022-08-09,8,Emilia-Romagna,37,Bologna,BO,44.49436681,11.3417208,1,4
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_08.pdf,2022-08-09,3,Lombardia,17,Brescia,BS,45.53993052,10.21910323,0,2
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_08.pdf,2022-08-09,1,Piemonte,4,Cuneo,CN,44.39329625,7.551171632,2,2
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_08.pdf,2022-08-09,8,Emilia-Romagna,38,Ferrara,FE,44.83599085,11.61868934,2,11
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_08.pdf,2022-08-09,6,Friuli Venezia Giulia,31,Gorizia,GO,45.94149817,13.62212502,0,1
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_08.pdf,2022-08-09,3,Lombardia,98,Lodi,LO,45.31440693,9.503720769,0,1
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_08.pdf,2022-08-09,3,Lombardia,20,Mantova,MN,45.15726772,10.79277363,0,5
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_08.pdf,2022-08-09,8,Emilia-Romagna,36,Modena,MO,44.64600009,10.92615487,7,11
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_08.pdf,2022-08-09,1,Piemonte,3,Novara,NO,45.44588506,8.621915884,0,1
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_08.pdf,2022-08-09,5,Veneto,28,Padova,PD,45.40692987,11.87608718,0,6
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_08.pdf,2022-08-09,8,Emilia-Romagna,34,Parma,PR,44.80107394,10.32834985,0,7
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_08.pdf,2022-08-09,3,Lombardia,18,Pavia,PV,45.18509264,9.160157191,0,5
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_08.pdf,2022-08-09,8,Emilia-Romagna,33,Piacenza,PC,45.05193462,9.692632596,7,10
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_08.pdf,2022-08-09,6,Friuli Venezia Giulia,93,Pordenone,PN,45.95443546,12.66002909,0,1
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_08.pdf,2022-08-09,8,Emilia-Romagna,35,Reggio nell'Emilia,RE,44.69735289,10.63007973,0,9
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_08.pdf,2022-08-09,5,Veneto,29,Rovigo,RO,45.07107289,11.79007,0,21
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_08.pdf,2022-08-09,5,Veneto,26,Treviso,TV,45.66754571,12.24507363,1,1
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_08.pdf,2022-08-09,6,Friuli Venezia Giulia,30,Udine,UD,46.06255516,13.2348383,0,1
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_08.pdf,2022-08-09,5,Veneto,27,Venezia,VE,45.43490485,12.33845213,1,14
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_08.pdf,2022-08-09,5,Veneto,23,Verona,VR,45.43839046,10.99352685,0,4
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_08.pdf,2022-08-09,5,Veneto,24,Vicenza,VI,45.547497,11.54597109,0,4
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_09.pdf,2022-08-16,8,Emilia-Romagna,37,Bologna,BO,44.49436681,11.3417208,2,6
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_09.pdf,2022-08-16,3,Lombardia,17,Brescia,BS,45.53993052,10.21910323,0,2
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_09.pdf,2022-08-16,3,Lombardia,13,Como,CO,45.8099912,9.085159546,1,1
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_09.pdf,2022-08-16,1,Piemonte,4,Cuneo,CN,44.39329625,7.551171632,0,2
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_09.pdf,2022-08-16,8,Emilia-Romagna,38,Ferrara,FE,44.83599085,11.61868934,2,13
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_09.pdf,2022-08-16,8,Emilia-Romagna,40,Forlì-Cesena,FC,44.22268559,12.04068608,1,1
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_09.pdf,2022-08-16,6,Friuli Venezia Giulia,31,Gorizia,GO,45.94149817,13.62212502,0,1
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_09.pdf,2022-08-16,3,Lombardia,98,Lodi,LO,45.31440693,9.503720769,0,1
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_09.pdf,2022-08-16,3,Lombardia,20,Mantova,MN,45.15726772,10.79277363,0,5
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_09.pdf,2022-08-16,8,Emilia-Romagna,36,Modena,MO,44.64600009,10.92615487,12,23
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_09.pdf,2022-08-16,1,Piemonte,3,Novara,NO,45.44588506,8.621915884,0,1
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_09.pdf,2022-08-16,5,Veneto,28,Padova,PD,45.40692987,11.87608718,5,11
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_09.pdf,2022-08-16,8,Emilia-Romagna,34,Parma,PR,44.80107394,10.32834985,4,11
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_09.pdf,2022-08-16,3,Lombardia,18,Pavia,PV,45.18509264,9.160157191,0,5
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_09.pdf,2022-08-16,8,Emilia-Romagna,33,Piacenza,PC,45.05193462,9.692632596,0,10
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_09.pdf,2022-08-16,6,Friuli Venezia Giulia,93,Pordenone,PN,45.95443546,12.66002909,1,2
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_09.pdf,2022-08-16,8,Emilia-Romagna,39,Ravenna,RA,44.41722493,12.19913936,2,2
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_09.pdf,2022-08-16,8,Emilia-Romagna,35,Reggio nell'Emilia,RE,44.69735289,10.63007973,3,12
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_09.pdf,2022-08-16,5,Veneto,29,Rovigo,RO,45.07107289,11.79007,3,24
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_09.pdf,2022-08-16,1,Piemonte,1,Torino,TO,45.0732745,7.680687483,1,1
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_09.pdf,2022-08-16,5,Veneto,26,Treviso,TV,45.66754571,12.24507363,3,4
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_09.pdf,2022-08-16,6,Friuli Venezia Giulia,30,Udine,UD,46.06255516,13.2348383,0,1
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_09.pdf,2022-08-16,5,Veneto,27,Venezia,VE,45.43490485,12.33845213,7,21
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_09.pdf,2022-08-16,1,Piemonte,2,Vercelli,VC,45.32398135,8.423234312,3,3
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_09.pdf,2022-08-16,5,Veneto,23,Verona,VR,45.43839046,10.99352685,1,5
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_09.pdf,2022-08-16,5,Veneto,24,Vicenza,VI,45.547497,11.54597109,1,5
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_10.pdf,2022-08-23,1,Piemonte,6,Alessandria,AL,44.91297351,8.615401155,3,3
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_10.pdf,2022-08-23,1,Piemonte,5,Asti,AT,44.89912921,8.204142547,1,1
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_10.pdf,2022-08-23,8,Emilia-Romagna,37,Bologna,BO,44.49436681,11.3417208,1,7
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_10.pdf,2022-08-23,3,Lombardia,17,Brescia,BS,45.53993052,10.21910323,1,3
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_10.pdf,2022-08-23,3,Lombardia,13,Como,CO,45.8099912,9.085159546,0,1
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_10.pdf,2022-08-23,1,Piemonte,4,Cuneo,CN,44.39329625,7.551171632,0,2
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_10.pdf,2022-08-23,8,Emilia-Romagna,38,Ferrara,FE,44.83599085,11.61868934,0,13
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_10.pdf,2022-08-23,8,Emilia-Romagna,40,Forlì-Cesena,FC,44.22268559,12.04068608,0,1
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_10.pdf,2022-08-23,6,Friuli Venezia Giulia,31,Gorizia,GO,45.94149817,13.62212502,0,1
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_10.pdf,2022-08-23,3,Lombardia,98,Lodi,LO,45.31440693,9.503720769,0,1
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_10.pdf,2022-08-23,3,Lombardia,20,Mantova,MN,45.15726772,10.79277363,0,5
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_10.pdf,2022-08-23,8,Emilia-Romagna,36,Modena,MO,44.64600009,10.92615487,NA,16
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_10.pdf,2022-08-23,1,Piemonte,3,Novara,NO,45.44588506,8.621915884,1,2
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_10.pdf,2022-08-23,5,Veneto,28,Padova,PD,45.40692987,11.87608718,2,13
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_10.pdf,2022-08-23,8,Emilia-Romagna,34,Parma,PR,44.80107394,10.32834985,0,11
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_10.pdf,2022-08-23,3,Lombardia,18,Pavia,PV,45.18509264,9.160157191,0,5
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_10.pdf,2022-08-23,8,Emilia-Romagna,33,Piacenza,PC,45.05193462,9.692632596,1,11
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_10.pdf,2022-08-23,6,Friuli Venezia Giulia,93,Pordenone,PN,45.95443546,12.66002909,0,2
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_10.pdf,2022-08-23,8,Emilia-Romagna,39,Ravenna,RA,44.41722493,12.19913936,0,2
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_10.pdf,2022-08-23,8,Emilia-Romagna,35,Reggio nell'Emilia,RE,44.69735289,10.63007973,1,13
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_10.pdf,2022-08-23,5,Veneto,29,Rovigo,RO,45.07107289,11.79007,3,27
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_10.pdf,2022-08-23,1,Piemonte,1,Torino,TO,45.0732745,7.680687483,0,1
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_10.pdf,2022-08-23,5,Veneto,26,Treviso,TV,45.66754571,12.24507363,0,4
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_10.pdf,2022-08-23,6,Friuli Venezia Giulia,30,Udine,UD,46.06255516,13.2348383,2,3
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_10.pdf,2022-08-23,5,Veneto,27,Venezia,VE,45.43490485,12.33845213,1,22
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_10.pdf,2022-08-23,1,Piemonte,2,Vercelli,VC,45.32398135,8.423234312,2,5
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_10.pdf,2022-08-23,5,Veneto,23,Verona,VR,45.43839046,10.99352685,1,6
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_10.pdf,2022-08-23,5,Veneto,24,Vicenza,VI,45.547497,11.54597109,0,5
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_11.pdf,2022-08-30,1,Piemonte,6,Alessandria,AL,44.91297351,8.615401155,0,3
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_11.pdf,2022-08-30,1,Piemonte,5,Asti,AT,44.89912921,8.204142547,0,1
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_11.pdf,2022-08-30,8,Emilia-Romagna,37,Bologna,BO,44.49436681,11.3417208,0,7
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_11.pdf,2022-08-30,3,Lombardia,17,Brescia,BS,45.53993052,10.21910323,0,3
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_11.pdf,2022-08-30,3,Lombardia,13,Como,CO,45.8099912,9.085159546,0,1
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_11.pdf,2022-08-30,1,Piemonte,4,Cuneo,CN,44.39329625,7.551171632,0,2
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_11.pdf,2022-08-30,8,Emilia-Romagna,38,Ferrara,FE,44.83599085,11.61868934,0,13
